pheno_name,code_clean,vocab,description,info
Anxiety,d1h..,Read2,melatonin,PH1113_v2453
Anxiety,d2d3.,Read2,oxazepam 15mg tablets,PH1113_v2453
Anxiety,d174.,Read2,*noctamid 1mg tablets,PH1113_v2453
Anxiety,d21l.,Read2,stesolid 10mg rectal solution,PH1113_v2453
Anxiety,d18d.,Read2,*surem 5mg capsules,PH1113_v2453
Anxiety,d2c3.,Read2,*equanil 200mg tablets,PH1113_v2453
Anxiety,d21o.,Read2,tensium 10mg tablets,PH1113_v2453
Anxiety,d12z.,Read2,*chlormethiazole 8mg/ml inf | chlormethiazole edisylate 8mg/ml infusion,PH1113_v2453
Anxiety,d18a.,Read2,*remnos 10mg tablets,PH1113_v2453
Anxiety,d173.,Read2,*noctamid 500mcg tablets | noctamid 500micrograms tablets,PH1113_v2453
Anxiety,d117.,Read2,chloral hydrate 414mg tablets,PH1113_v2453
Anxiety,d2d1.,Read2,*oxazepam 30mg capsules,PH1113_v2453
Anxiety,d1i4.,Read2,dexmedetomidine 400mcg/4ml inj | dexmedetomidine 400micrograms/4ml conc for soln for inj,PH1113_v2453
Anxiety,d21A.,Read2,diazepam 5mg/5ml oral solution,PH1113_v2453
Anxiety,E200.,Read3,"[x]anxiety disord unspecified | [x]anxiety disorder, unspecified",PH1113_v2453
Anxiety,XE1aD,Read3,[x]social anx dis childhood | [x]social anxiety disorder of childhood,PH1113_v2453
Anxiety,XE1aD,Read3,[x]social anx dis childhood | [x]social anxiety disorder of childhood,PH1113_v2453
Anxiety,XE1aD,Read3,[x]social anx dis childhood | [x]social anxiety disorder of childhood,PH1113_v2453
Anxiety,XE1aD,Read3,[x]social anx dis childhood | [x]social anxiety disorder of childhood,PH1113_v2453
Anxiety,Xa1b6,Read3,child/adolesc.overanxious.dis. | childhood and adolescent overanxiousness disturbance,PH1113_v2453
Anxiety,X762G,Read3,fear of flying,PH1113_v2453
Anxiety,XE1Y7,Read3,panic disorder,PH1113_v2453
Anxiety,Ua1qS,Read3,panic disorder,PH1113_v2453
Anxiety,XE1YB,Read3,phobic disorder nos,PH1113_v2453
Anxiety,X00Sy,Read3,phobic disorder nos,PH1113_v2453
Anxiety,XE1Yn,Read3,acute stress reaction nos,PH1113_v2453
Anxiety,X00Se,Read3,acute stress reaction nos,PH1113_v2453
Anxiety,X762H,Read3,acute stress reaction nos,PH1113_v2453
Anxiety,X00Sd,Read3,acute stress reaction nos,PH1113_v2453
Anxiety,Xa7lj,Read3,cancer phobia,PH1113_v2453
Anxiety,X00SW,Read3,[x]social phobias,PH1113_v2453
Anxiety,X00SW,Read3,[x]social phobias,PH1113_v2453
Anxiety,X00SW,Read3,[x]social phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,E2027,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,X00SX,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,XE1YA,Read3,[x]specific (isolated) phobia | [x]specific (isolated) phobias,PH1113_v2453
Anxiety,E203.,Read3,[x]obsessive - compulsive dis | [x]obsessive - compulsive disorder,PH1113_v2453
Anxiety,E203.,Read3,[x]obsessive - compulsive dis | [x]obsessive - compulsive disorder,PH1113_v2453
Anxiety,E203.,Read3,[x]obsessive - compulsive dis | [x]obsessive - compulsive disorder,PH1113_v2453
Anxiety,E203.,Read3,[x]obsessive - compulsive dis | [x]obsessive - compulsive disorder,PH1113_v2453
Anxiety,E203.,Read3,[x]obsessive - compulsive dis | [x]obsessive - compulsive disorder,PH1113_v2453
Anxiety,X762T,Read3,fear of death,PH1113_v2453
Anxiety,X00SY,Read3,[x]needle phobia,PH1113_v2453
Anxiety,X00SV,Read3,[x]agoraphobia,PH1113_v2453
Anxiety,X00SV,Read3,[x]agoraphobia,PH1113_v2453
Anxiety,X00SV,Read3,[x]agoraphobia,PH1113_v2453
Anxiety,E2021,Read3,[x]agoraphobia,PH1113_v2453
Anxiety,X00SV,Read3,[x]agoraphobia,PH1113_v2453
Anxiety,X00SV,Read3,[x]agoraphobia,PH1113_v2453
Anxiety,XE1YA,Read3,phobic disorders,PH1113_v2453
Anxiety,XE1YA,Read3,phobic disorders,PH1113_v2453
Anxiety,XE1YA,Read3,phobic disorders,PH1113_v2453
Anxiety,X00SW,Read3,phobic disorders,PH1113_v2453
Anxiety,XE1YA,Read3,phobic disorders,PH1113_v2453
Anxiety,XE1YA,Read3,phobic disorders,PH1113_v2453
Anxiety,XE1Zj,Read3,[x]other specif anxiety disord | [x]other specified anxiety disorders,PH1113_v2453
Anxiety,XE1Zj,Read3,[x]other specif anxiety disord | [x]other specified anxiety disorders,PH1113_v2453
Anxiety,E2002,Read3,[x]generalized anxiety disord | [x]generalized anxiety disorder,PH1113_v2453
Anxiety,E2002,Read3,[x]generalized anxiety disord | [x]generalized anxiety disorder,PH1113_v2453
Anxiety,E2002,Read3,[x]generalized anxiety disord | [x]generalized anxiety disorder,PH1113_v2453
Anxiety,E200.,Read3,[x]generalized anxiety disord | [x]generalized anxiety disorder,PH1113_v2453
Anxiety,E2002,Read3,[x]generalized anxiety disord | [x]generalized anxiety disorder,PH1113_v2453
Anxiety,E2002,Read3,[x]generalized anxiety disord | [x]generalized anxiety disorder,PH1113_v2453
Anxiety,E2002,Read3,[x]generalized anxiety disord | [x]generalized anxiety disorder,PH1113_v2453
Anxiety,E2002,Read3,[x]generalized anxiety disord | [x]generalized anxiety disorder,PH1113_v2453
Anxiety,X00Sb,Read3,[X]Mixed anxiety and depressive disorder,PH1113_v2453
Anxiety,X00Sb,Read3,[X]Mixed anxiety and depressive disorder,PH1113_v2453
Anxiety,X00Sb,Read3,[X]Mixed anxiety and depressive disorder,PH1113_v2453
Anxiety,X00Sb,Read3,Anxiety with depression,PH1113_v2453
Anxiety,X00Sb,Read3,Anxiety with depression,PH1113_v2453
Anxiety,XaKVA,Read3,o/e - panic attack,PH1113_v2453
Anxiety,XE0ra,Read3,nerves - nervousness,PH1113_v2453
Anxiety,XE0ra,Read3,nerves - nervousness,PH1113_v2453
Anxiety,XE0ra,Read3,nerves - nervousness,PH1113_v2453
Anxiety,XE0ra,Read3,nerves - nervousness,PH1113_v2453
Anxiety,XE0ra,Read3,nerves - nervousness,PH1113_v2453
Anxiety,XE0rb,Read3,anxiousness,PH1113_v2453
Anxiety,XE0rb,Read3,anxiousness,PH1113_v2453
Anxiety,XE0rb,Read3,anxiousness,PH1113_v2453
Anxiety,XE0rb,Read3,anxiousness,PH1113_v2453
Anxiety,XaIo7,Read3,c/o - panic attack,PH1113_v2453
Anxiety,XaL0q,Read3,	ref guid self-help for anxiety | referral for guided self-help for anxiety,PH1113_v2453
Anxiety,Ub0qs,Read3,	anxiety management training,PH1113_v2453
