pheno_name,code_clean,vocab,description,info
Cancer,B1z2.,Read2,"Malignant neoplasm, overlapping lesion of digestive system                                                                                                                                                                                                     ",PH960_v2138
Cancer,BB58.,Read2,"[M]Carcinoma, diffuse type                                                                                                                                                                                                                                     ",PH960_v2138
Cancer,B337z,Read2,Malignant neoplasm of skin of lower limb or hip NOS                                                                                                                                                                                                            ,PH960_v2138
Cancer,B05y.,Read2,Malignant neoplasm of other specified mouth parts                                                                                                                                                                                                              ,PH960_v2138
Cancer,B100.,Read2,Malignant neoplasm of cervical oesophagus                                                                                                                                                                                                                      ,PH960_v2138
Cancer,B3072,Read2,Malignant neoplasm of tibia                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B24z.,Read2,"Malignant neoplasm of heart, thymus and mediastinum NOS                                                                                                                                                                                                        ",PH960_v2138
Cancer,B0511,Read2,Malignant neoplasm of lower buccal sulcus                                                                                                                                                                                                                      ,PH960_v2138
Cancer,ByuC3,Read2,[X]Secondary malignant neoplasm/oth+unspc respiratory organs                                                                                                                                                                                                   ,PH960_v2138
Cancer,BB5S.,Read2,[M]Respiratory tract adenomas and adenocarcinomas                                                                                                                                                                                                              ,PH960_v2138
Cancer,B124.,Read2,"Malignant neoplasm, overlapping lesion of small intestine                                                                                                                                                                                                      ",PH960_v2138
Cancer,B04z.,Read2,Malignant neoplasm of floor of mouth NOS                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B46..,Read2,Malignant neoplasm of prostate                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B07z.,Read2,Malignant neoplasm of nasopharynx NOS                                                                                                                                                                                                                          ,PH960_v2138
Cancer,BB08.,Read2,"[M]Malignant tumour, small cell type                                                                                                                                                                                                                           ",PH960_v2138
Cancer,B623z,Read2,Malignant histiocytosis NOS                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B3501,Read2,Malignant neoplasm of areola of male breast                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B18yz,Read2,Malignant neoplasm of specified parts of peritoneum NOS                                                                                                                                                                                                        ,PH960_v2138
Cancer,BBj11,Read2,"[M]Hodgkin's disease, lymphocytic predominance, nodular                                                                                                                                                                                                        ",PH960_v2138
Cancer,B41y1,Read2,Malignant neoplasm of squamocolumnar junction of cervix                                                                                                                                                                                                        ,PH960_v2138
Cancer,BB80.,Read2,[M]Cystadenoma and carcinoma                                                                                                                                                                                                                                   ,PH960_v2138
Cancer,B3270,Read2,Malignant melanoma of hip                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,BB32.,Read2,[M]Multicentric basal cell carcinoma                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B10z.,Read2,Malignant neoplasm of oesophagus NOS                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B6007,Read2,Reticulosarcoma of spleen                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,B503.,Read2,Malignant neoplasm of conjunctiva                                                                                                                                                                                                                              ,PH960_v2138
Cancer,B4Ay.,Read2,Malignant neoplasm of other urinary organs                                                                                                                                                                                                                     ,PH960_v2138
Cancer,B6270,Read2,Follicular non-Hodgkin's small cleaved cell lymphoma                                                                                                                                                                                                           ,PH960_v2138
Cancer,B312z,Read2,Malig neop connective and soft tissue hip and leg NOS                                                                                                                                                                                                          ,PH960_v2138
Cancer,BBY0.,Read2,[M]Ewing's sarcoma                                                                                                                                                                                                                                             ,PH960_v2138
Cancer,BB5N.,Read2,[M]Adenomatous and adenocarcinomatous polyps of colon                                                                                                                                                                                                          ,PH960_v2138
Cancer,BBr67,Read2,[M]Acute myelomonocytic leukaemia                                                                                                                                                                                                                              ,PH960_v2138
Cancer,B6025,Read2,Burkitt's lymphoma of lymph nodes of inguinal region and leg                                                                                                                                                                                                   ,PH960_v2138
Cancer,BBF3.,Read2,[M]Spindle cell sarcoma                                                                                                                                                                                                                                        ,PH960_v2138
Cancer,B17..,Read2,Malignant neoplasm of pancreas                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B61z.,Read2,Hodgkin's disease NOS                                                                                                                                                                                                                                          ,PH960_v2138
Cancer,B4100,Read2,Malignant neoplasm of endocervical canal                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B327z,Read2,Malignant melanoma of lower limb or hip NOS                                                                                                                                                                                                                    ,PH960_v2138
Cancer,1J02.,Read2,Suspected leukaemia                                                                                                                                                                                                                                            ,PH960_v2138
Cancer,BB5R6,Read2,"[M]Mucocarcinoid tumour, malignant                                                                                                                                                                                                                             ",PH960_v2138
Cancer,B55y0,Read2,Malignant neoplasm of back NOS                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,BBr6z,Read2,[M]Other myeloid leukaemia NOS                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B5606,Read2,Secondary and unspec malig neop of facial lymph nodes                                                                                                                                                                                                          ,PH960_v2138
Cancer,B5609,Read2,Secondary and unspec malig neop deep cervical LN                                                                                                                                                                                                               ,PH960_v2138
Cancer,ByuC5,Read2,[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs                                                                                                                                                                                                    ,PH960_v2138
Cancer,B1420,Read2,Malignant neoplasm of cloacogenic zone                                                                                                                                                                                                                         ,PH960_v2138
Cancer,BBES.,Read2,"[M]Spindle cell melanoma, type B                                                                                                                                                                                                                               ",PH960_v2138
Cancer,B57..,Read2,Secondary malig neop of respiratory and digestive systems                                                                                                                                                                                                      ,PH960_v2138
Cancer,B18y4,Read2,Malignant neoplasm of parietal peritoneum                                                                                                                                                                                                                      ,PH960_v2138
Cancer,B050.,Read2,Malignant neoplasm of cheek mucosa                                                                                                                                                                                                                             ,PH960_v2138
Cancer,B3042,Read2,Malignant neoplasm of humerus                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,BBg3.,Read2,"[M]Malignant lymphoma, undifferentiated cell type NOS                                                                                                                                                                                                          ",PH960_v2138
Cancer,B521.,Read2,Malignant neoplasm of cerebral meninges                                                                                                                                                                                                                        ,PH960_v2138
Cancer,B9110,Read2,Choriocarcinoma                                                                                                                                                                                                                                                ,PH960_v2138
Cancer,BBG1.,Read2,[M]Fibrosarcoma NOS                                                                                                                                                                                                                                            ,PH960_v2138
Cancer,BBgV.,Read2,"[M]Malignant lymphoma, small cell, noncleaved, diffuse                                                                                                                                                                                                         ",PH960_v2138
Cancer,1J03.,Read2,Suspected brain tumour                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,B7F40,Read2,Spinal meningioma                                                                                                                                                                                                                                              ,PH960_v2138
Cancer,B6011,Read2,"Lymphosarcoma of lymph nodes of head, face and neck                                                                                                                                                                                                            ",PH960_v2138
Cancer,B241z,Read2,Malignant neoplasm of heart NOS                                                                                                                                                                                                                                ,PH960_v2138
Cancer,B682.,Read2,Subacute leukaemia NOS                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,4M00.,Read2,Gleason prostate grade 2-4 (low)                                                                                                                                                                                                                               ,PH960_v2138
Cancer,8Hn5.,Read2,Fast track referral for suspected urological cancer                                                                                                                                                                                                            ,PH960_v2138
Cancer,ByuC0,Read2,[X]Malignant neoplasm of other specified sites                                                                                                                                                                                                                 ,PH960_v2138
Cancer,BBEM.,Read2,[M]Malignant melanoma in giant pigmented naevus                                                                                                                                                                                                                ,PH960_v2138
Cancer,N3309,Read2,Osteoporosis in multiple myelomatosis                                                                                                                                                                                                                          ,PH960_v2138
Cancer,B55y.,Read2,Malignant neoplasm of other specified sites                                                                                                                                                                                                                    ,PH960_v2138
Cancer,BBCC1,Read2,"[M]Leydig cell tumour, malignant                                                                                                                                                                                                                               ",PH960_v2138
Cancer,B150z,Read2,Primary malignant neoplasm of liver NOS                                                                                                                                                                                                                        ,PH960_v2138
Cancer,B2220,Read2,Malignant neoplasm of upper lobe bronchus                                                                                                                                                                                                                      ,PH960_v2138
Cancer,BB5V.,Read2,[M]Pituitary adenomas and carcinomas                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B35zz,Read2,Malignant neoplasm of male breast NOS                                                                                                                                                                                                                          ,PH960_v2138
Cancer,BBgE.,Read2,"[M]Malignant lymphoma, centrocytic                                                                                                                                                                                                                             ",PH960_v2138
Cancer,BBr01,Read2,[M]Acute leukaemia NOS                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,BBL4.,Read2,"[M]Mixed tumour, malignant, NOS                                                                                                                                                                                                                                ",PH960_v2138
Cancer,BB5U2,Read2,[M]Villous adenocarcinoma                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,B510z,Read2,Malignant neoplasm of cerebrum NOS                                                                                                                                                                                                                             ,PH960_v2138
Cancer,B545.,Read2,Malignant neoplasm of aortic body and other paraganglia                                                                                                                                                                                                        ,PH960_v2138
Cancer,BBj61,Read2,"[M]Hodgkin's disease, nodular sclerosis, mixed cellularity                                                                                                                                                                                                     ",PH960_v2138
Cancer,BB57.,Read2,"[M]Adenocarcinoma, intestinal type                                                                                                                                                                                                                             ",PH960_v2138
Cancer,Byu32,Read2,[X]Malignant neoplasm/overlap lesion/bone+articulr cartilage                                                                                                                                                                                                   ,PH960_v2138
Cancer,B17yz,Read2,Malignant neoplasm of specified site of pancreas NOS                                                                                                                                                                                                           ,PH960_v2138
Cancer,BBF..,Read2,[M]Soft tissue tumours and sarcomas NOS                                                                                                                                                                                                                        ,PH960_v2138
Cancer,B661.,Read2,Chronic monocytic leukaemia                                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B6...,Read2,Malignant neoplasm of lymphatic and haemopoietic tissue                                                                                                                                                                                                        ,PH960_v2138
Cancer,B62y2,Read2,Malignant lymphoma NOS of intrathoracic lymph nodes                                                                                                                                                                                                            ,PH960_v2138
Cancer,BBH1.,Read2,[M]Myxosarcoma                                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B05..,Read2,Malignant neoplasm of other and unspecified parts of mouth                                                                                                                                                                                                     ,PH960_v2138
Cancer,B02..,Read2,Malignant neoplasm of major salivary glands                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B451z,Read2,Malignant neoplasm of labia majora NOS                                                                                                                                                                                                                         ,PH960_v2138
Cancer,BB47.,Read2,"[M]Transitional cell carcinoma, spindle cell type                                                                                                                                                                                                              ",PH960_v2138
Cancer,B5170,Read2,Malignant neoplasm of cerebral peduncle                                                                                                                                                                                                                        ,PH960_v2138
Cancer,C37y0,Read2,Hand - Schuller - Christian disease                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B00..,Read2,Malignant neoplasm of lip                                                                                                                                                                                                                                      ,PH960_v2138
Cancer,BB5Nz,Read2,[M]Adenomatous or adenocarcinomatous polyps of the colon NOS                                                                                                                                                                                                   ,PH960_v2138
Cancer,B6303,Read2,Lambda light chain myeloma                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,BB850,Read2,[M]Signet ring cell carcinoma                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,B225.,Read2,Malignant neoplasm of overlapping lesion of bronchus & lung                                                                                                                                                                                                    ,PH960_v2138
Cancer,B5850,Read2,Pathological fracture due to metastatic bone disease                                                                                                                                                                                                           ,PH960_v2138
Cancer,B072.,Read2,Malignant neoplasm of lateral wall of nasopharynx                                                                                                                                                                                                              ,PH960_v2138
Cancer,B62y.,Read2,Malignant lymphoma NOS                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,BBK2z,Read2,[M]Myoma or myosarcoma NOS                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,8BCF.,Read2,Cancer hospital treatment completed                                                                                                                                                                                                                            ,PH960_v2138
Cancer,BBV2.,Read2,[M]Chondroblastic osteosarcoma                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B60..,Read2,Lymphosarcoma and reticulosarcoma                                                                                                                                                                                                                              ,PH960_v2138
Cancer,B5602,Read2,Secondary and unspec malig neop superficial cervical LN                                                                                                                                                                                                        ,PH960_v2138
Cancer,B5504,Read2,Malignant neoplasm of neck NOS                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B627C,Read2,Follicular non-Hodgkin's lymphoma                                                                                                                                                                                                                              ,PH960_v2138
Cancer,8Hn..,Read2,Priority cancer referral                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B3232,Read2,Malignant melanoma of eyebrow                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,BBgM.,Read2,"[M]Malignant lymphoma, small cleaved cell, diffuse                                                                                                                                                                                                             ",PH960_v2138
Cancer,B565.,Read2,Secondary and unspec malig neop intrapelvic lymph nodes                                                                                                                                                                                                        ,PH960_v2138
Cancer,B01y.,Read2,Malignant neoplasm of other sites of tongue                                                                                                                                                                                                                    ,PH960_v2138
Cancer,ByuB.,Read2,[X]Malignant neoplasm of thyroid and other endocrine glands                                                                                                                                                                                                    ,PH960_v2138
Cancer,BB1A.,Read2,[M]Pleomorphic carcinoma                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,B69..,Read2,Myelomonocytic leukaemia                                                                                                                                                                                                                                       ,PH960_v2138
Cancer,BB5h1,Read2,[M]Adrenal cortical carcinoma                                                                                                                                                                                                                                  ,PH960_v2138
Cancer,B55y1,Read2,Malignant neoplasm of trunk NOS                                                                                                                                                                                                                                ,PH960_v2138
Cancer,BBL7.,Read2,[M]Mixed and stromal renal neoplasms                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B561z,Read2,Secondary and unspec malig neop intrathoracic LN NOS                                                                                                                                                                                                           ,PH960_v2138
Cancer,B3233,Read2,Malignant melanoma of forehead                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,B06..,Read2,Malignant neoplasm of oropharynx                                                                                                                                                                                                                               ,PH960_v2138
Cancer,B574.,Read2,Secondary malignant neoplasm of small intestine and duodenum                                                                                                                                                                                                   ,PH960_v2138
Cancer,B521z,Read2,Malignant neoplasm of cerebral meninges NOS                                                                                                                                                                                                                    ,PH960_v2138
Cancer,B3351,Read2,"Malignant neoplasm of skin of chest, excluding breast                                                                                                                                                                                                          ",PH960_v2138
Cancer,B01z.,Read2,Malignant neoplasm of tongue NOS                                                                                                                                                                                                                               ,PH960_v2138
Cancer,8Hn8.,Read2,Fast track referral for suspected sarcoma                                                                                                                                                                                                                      ,PH960_v2138
Cancer,1J0H.,Read2,Suspected head and neck cancer                                                                                                                                                                                                                                 ,PH960_v2138
Cancer,ZV10y,Read2,[V]Personal history of other specified malignant neoplasm                                                                                                                                                                                                      ,PH960_v2138
Cancer,C37y1,Read2,Eosinophilic granuloma                                                                                                                                                                                                                                         ,PH960_v2138
Cancer,B5150,Read2,Malignant neoplasm of choroid plexus                                                                                                                                                                                                                           ,PH960_v2138
Cancer,B62y1,Read2,"Malignant lymphoma NOS of lymph nodes of head, face and neck                                                                                                                                                                                                   ",PH960_v2138
Cancer,B05z0,Read2,Kaposi's sarcoma of palate                                                                                                                                                                                                                                     ,PH960_v2138
Cancer,ZV101,Read2,[V]Personal history of malig neop of trachea/bronchus/lung                                                                                                                                                                                                     ,PH960_v2138
Cancer,Byu9.,Read2,[X]Malignant neoplasm of urinary tract                                                                                                                                                                                                                         ,PH960_v2138
Cancer,B5505,Read2,Malignant neoplasm of supraclavicular fossa NOS                                                                                                                                                                                                                ,PH960_v2138
Cancer,B0011,Read2,"Malignant neoplasm of lower lip, lipstick area                                                                                                                                                                                                                 ",PH960_v2138
Cancer,B333.,Read2,Malignant neoplasm skin of other and unspecified parts face                                                                                                                                                                                                    ,PH960_v2138
Cancer,B152.,Read2,Malignant neoplasm of liver unspecified                                                                                                                                                                                                                        ,PH960_v2138
Cancer,B340z,Read2,Malignant neoplasm of nipple or areola of female breast NOS                                                                                                                                                                                                    ,PH960_v2138
Cancer,B202.,Read2,Malignant neoplasm of maxillary sinus                                                                                                                                                                                                                          ,PH960_v2138
Cancer,B1612,Read2,Malignant neoplasm of common bile duct                                                                                                                                                                                                                         ,PH960_v2138
Cancer,BB5Sz,Read2,[M]Respiratory tract adenoma or adenocarcinoma NOS                                                                                                                                                                                                             ,PH960_v2138
Cancer,B5620,Read2,Secondary and unspec malig neop coeliac lymph nodes                                                                                                                                                                                                            ,PH960_v2138
Cancer,BBJH.,Read2,[M]Dedifferentiated liposarcoma                                                                                                                                                                                                                                ,PH960_v2138
Cancer,BB5..,Read2,[M]Adenomas and adenocarcinomas                                                                                                                                                                                                                                ,PH960_v2138
Cancer,B62z1,Read2,Unspec malig neop lymphoid/histiocytic lymph node head/neck                                                                                                                                                                                                    ,PH960_v2138
Cancer,B5610,Read2,Secondary and unspec malig neop internal mammary lymph nodes                                                                                                                                                                                                   ,PH960_v2138
Cancer,BBj10,Read2,"[M]Hodgkin's disease, lymphocytic predominance, diffuse                                                                                                                                                                                                        ",PH960_v2138
Cancer,Byu71,Read2,[X]Malignant neoplasm/other specified female genital organs                                                                                                                                                                                                    ,PH960_v2138
Cancer,B5450,Read2,Malignant neoplasm of glomus jugulare                                                                                                                                                                                                                          ,PH960_v2138
Cancer,B203.,Read2,Malignant neoplasm of ethmoid sinus                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B6271,Read2,Follicular non-Hodg mixed sml cleavd & lge cell lymphoma                                                                                                                                                                                                       ,PH960_v2138
Cancer,B104.,Read2,Malignant neoplasm of middle third of oesophagus                                                                                                                                                                                                               ,PH960_v2138
Cancer,B3007,Read2,Malignant neoplasm of sphenoid bone                                                                                                                                                                                                                            ,PH960_v2138
Cancer,BBT1.,Read2,[M]Haemangiosarcoma                                                                                                                                                                                                                                            ,PH960_v2138
Cancer,B5243,Read2,Malignant neoplasm of peripheral nerve of thorax                                                                                                                                                                                                               ,PH960_v2138
